ref_hash,obj
3115871745338606700_sc,149082.16272272973
3115871745338606700_st,149082.16272272973
3121311586959732644_sc,152424.75998151323
3121311586959732644_st,152424.75998151323
3122401001894281625_sc,156558.2118071003
3122401001894281625_st,156558.2118071003
312639690284977170_sc,242371.8727597525
312639690284977170_st,242371.8727597525
3128145151603245248_sc,152806.41444474095
3128145151603245248_st,152806.41444474095
3129323880892009293_sc,153565.89953123635
3129323880892009293_st,153565.89953123635
3134837353987943942_sc,147974.34521883956
3134837353987943942_st,147974.34521883956
3139981846352991435_sc,151113.50667335192
3139981846352991435_st,151113.50667335192
3140323035840550562_sc,154524.10309333148
3140323035840550562_st,154524.10309333148
314298725829269771_sc,151934.4675704568
314298725829269771_st,151934.4675704568
3143211942143826950_sc,259200.0
3143211942143826950_st,259200.0
3144213149273258171_sc,259200.0
3144213149273258171_st,259200.0
314715295764604476_sc,152902.85450249698
314715295764604476_st,152902.85450249698
3147857495006591365_sc,153161.53451933997
3147857495006591365_st,153161.53451933997
3149563041121077554_sc,259200.0
3149563041121077554_st,259200.0
3150791614190278060_sc,156442.37893435213
3150791614190278060_st,156442.37893435213
315177544481427677_sc,162449.10498054765
315177544481427677_st,162449.10498054765
3151854981132948307_sc,259200.0
3151854981132948307_st,259200.0
3155399339962003981_sc,155279.10680909408
3155399339962003981_st,155279.10680909408
3158344902126417157_sc,152678.84450800266
3158344902126417157_st,152678.84450800266
3165403350450358986_sc,259200.0
3165403350450358986_st,259200.0
3166756655871643852_sc,151620.23892453156
3166756655871643852_st,151620.23892453156
3168869014910151962_sc,259200.0
3168869014910151962_st,259200.0
3171554921304356075_sc,259200.0
3171554921304356075_st,259200.0
317305742445456743_sc,259200.0
317305742445456743_st,259200.0
3175332956154232854_sc,153746.1763364673
3175332956154232854_st,153746.1763364673
3179056308473868402_sc,153513.35222467585
3179056308473868402_st,153513.35222467585
3180366415118796640_sc,151934.4675704568
3180366415118796640_st,151934.4675704568
3181505027806716064_sc,259200.0
3181505027806716064_st,259200.0
3182593296274463132_sc,153263.59277718456
3182593296274463132_st,153263.59277718456
3183723554725460822_sc,153107.11569821255
3183723554725460822_st,153107.11569821255
3191065655756500122_sc,259200.0
3191065655756500122_st,259200.0
3195382756119960123_sc,259200.0
3195382756119960123_st,259200.0
3197749339671388664_sc,152837.53819688378
3197749339671388664_st,152837.53819688378
3198857993573938899_sc,153286.80084892607
3198857993573938899_st,153286.80084892607
3199963500377195436_sc,151092.3831774406
3199963500377195436_st,151092.3831774406
3201470599500193259_sc,152734.511725488
3201470599500193259_st,152734.511725488
3203154582724482981_sc,152494.62350665778
3203154582724482981_st,152494.62350665778
3205141471894123572_sc,151071.5710241306
3205141471894123572_st,151071.5710241306
3205314105789971864_sc,156547.58969736533
3205314105789971864_st,156547.58969736533
320643565808973155_sc,154171.07750644535
320643565808973155_st,154171.07750644535
3207161641133205230_sc,153065.4878864239
3207161641133205230_st,153065.4878864239
3207364435361793240_sc,155058.13783760785
3207364435361793240_st,155058.13783760785
3209042848786968922_sc,259200.0
3209042848786968922_st,259200.0
3212714779716119835_sc,154712.64983146623
3212714779716119835_st,154712.64983146623
321959784226548771_sc,153540.5050393045
321959784226548771_st,153540.5050393045
3219785961563797899_sc,150507.6041115346
3219785961563797899_st,150507.6041115346
3220217492937131900_sc,259200.0
3220217492937131900_st,259200.0
3220261180291892538_sc,155394.03480533458
3220261180291892538_st,155394.03480533458
3222022802439300964_sc,153447.55629367667
3222022802439300964_st,153447.55629367667
3223113076876810826_sc,150804.78007243335
3223113076876810826_st,150804.78007243335
3223437333517281181_sc,259200.0
3223437333517281181_st,259200.0
3228344015010333257_sc,153245.65397281072
3228344015010333257_st,153245.65397281072
3233911784861016638_sc,150552.51802964814
3233911784861016638_st,150552.51802964814
3233946486982523460_sc,151445.94969778505
3233946486982523460_st,151445.94969778505
3235628691761781442_sc,153422.79396292777
3235628691761781442_st,153422.79396292777
3237501159316177871_sc,153731.98895047407
3237501159316177871_st,153731.98895047407
3238513504101721058_sc,156060.06808426604
3238513504101721058_st,156060.06808426604
3238934350569588516_sc,152359.6592413215
3238934350569588516_st,152359.6592413215
3240983531057736623_sc,150391.48699348714
3240983531057736623_st,150391.48699348714
3241935346528109483_sc,259200.0
3241935346528109483_st,259200.0
3243891980020549283_sc,259200.0
3243891980020549283_st,259200.0
3244807130677441526_sc,152868.11729226928
3244807130677441526_st,152868.11729226928
3250029960152860334_sc,259200.0
3250029960152860334_st,259200.0
3251140061235690499_sc,259200.0
3251140061235690499_st,259200.0
3253792757346482797_sc,259200.0
3253792757346482797_st,259200.0
3255962674577456440_sc,150425.34294907862
3255962674577456440_st,150425.34294907862
3258269714632495175_sc,153184.29798291076
3258269714632495175_st,153184.29798291076
3258655243705308954_sc,157117.98768793172
3258655243705308954_st,157117.98768793172
3259829807236472897_sc,154951.1821529977
3259829807236472897_st,154951.1821529977
3261532200343831240_sc,155502.4309252746
3261532200343831240_st,155502.4309252746
3262020032320755832_sc,153285.9705863442
3262020032320755832_st,153285.9705863442
3264884918412959565_sc,153024.47701980386
3264884918412959565_st,153024.47701980386
3265658735384816669_sc,259200.0
3265658735384816669_st,259200.0
3272302320895632701_sc,153104.77380757494
3272302320895632701_st,153104.77380757494
3273262076591302934_sc,152803.29962179845
3273262076591302934_st,152803.29962179845
3278786267823016623_sc,259200.0
3278786267823016623_st,259200.0
3282147327184686048_sc,259200.0
3282147327184686048_st,259200.0
3282497496392114748_sc,152759.15327078215
3282497496392114748_st,152759.15327078215
3283540166043810779_sc,151934.4675704568
3283540166043810779_st,151934.4675704568
3286699066989118437_sc,259200.0
3286699066989118437_st,259200.0
3286881832018496324_sc,151636.72471990637
3286881832018496324_st,151636.72471990637
3286882883431732636_sc,153763.4791677501
3286882883431732636_st,153763.4791677501
3289513616951991535_sc,153272.6792591566
3289513616951991535_st,153272.6792591566
3292295705641471137_sc,151170.74402872167
3292295705641471137_st,151170.74402872167
3293615203750568796_sc,259200.0
3293615203750568796_st,259200.0
3294683469938243206_sc,259200.0
3294683469938243206_st,259200.0
3298734266924568487_sc,259200.0
3298734266924568487_st,259200.0
3301162297355997287_sc,154404.63705639774
3301162297355997287_st,154404.63705639774
3304422871739225775_sc,155142.83675312868
3304422871739225775_st,155142.83675312868
3305144334390477911_sc,153996.0039616613
3305144334390477911_st,153996.0039616613
3307281204623335588_sc,153138.03342296372
3307281204623335588_st,153138.03342296372
3308732471776313936_sc,259200.0
3308732471776313936_st,259200.0
3309023749462671385_sc,153107.1184837115
3309023749462671385_st,153107.1184837115
3310350251214631770_sc,152902.85450249698
3310350251214631770_st,152902.85450249698
3311330124973130129_sc,154329.71121919877
3311330124973130129_st,154329.71121919877
3313512338438480496_sc,151848.21142473267
3313512338438480496_st,151848.21142473267
3313923626031503969_sc,152752.3790023012
3313923626031503969_st,152752.3790023012
3314702920856161849_sc,153882.0512328175
3314702920856161849_st,153882.0512328175
3318668771946723436_sc,154850.03579638866
3318668771946723436_st,154850.03579638866
3319110306240276583_sc,152783.62354317342
3319110306240276583_st,152783.62354317342
3319388280542933094_sc,154640.49382512478
3319388280542933094_st,154640.49382512478
3321601397382502416_sc,259200.0
3321601397382502416_st,259200.0
3323456275492122838_sc,152388.3155441211
3323456275492122838_st,152388.3155441211
3326777805270701329_sc,259200.0
3326777805270701329_st,259200.0
3328386131240223423_sc,153263.59277718456
3328386131240223423_st,153263.59277718456
3330508058871248188_sc,259200.0
3330508058871248188_st,259200.0
3330702673312915786_sc,153457.03407071086
3330702673312915786_st,153457.03407071086
3334638357412919781_sc,153958.93927940293
3334638357412919781_st,153958.93927940293
3334793051902837392_sc,152824.52624931454
3334793051902837392_st,152824.52624931454
3335565990016674125_sc,259200.0
3335565990016674125_st,259200.0
3336700232142561148_sc,259200.0
3336700232142561148_st,259200.0
3339062821873653335_sc,156031.1385362052
3339062821873653335_st,156031.1385362052
3340872342738373529_sc,259200.0
3340872342738373529_st,259200.0
3347212239294716191_sc,259200.0
3347212239294716191_st,259200.0
3351686308787436953_sc,259200.0
3351686308787436953_st,259200.0
335199347257740754_sc,259200.0
335199347257740754_st,259200.0
3352380177873404114_sc,157283.978050515
3352380177873404114_st,157283.978050515
3352644197912933292_sc,149850.9365680404
3352644197912933292_st,149850.9365680404
3354634950334424839_sc,150507.6041115346
3354634950334424839_st,150507.6041115346
3354909106837064610_sc,259200.0
3354909106837064610_st,259200.0
3355042657366518905_sc,153729.58140511025
3355042657366518905_st,153729.58140511025
3356017854843251517_sc,151911.38717111875
3356017854843251517_st,151911.38717111875
336042738814610562_sc,153778.06411519132
336042738814610562_st,153778.06411519132
336131317537691415_sc,259200.0
336131317537691415_st,259200.0
3364799483668759441_sc,152340.96863961473
3364799483668759441_st,152340.96863961473
3364877530778490708_sc,154927.60532612551
3364877530778490708_st,154927.60532612551
336603579893007540_sc,259200.0
336603579893007540_st,259200.0
3368442780467753865_sc,154396.16739353345
3368442780467753865_st,154396.16739353345
3374427678361989318_sc,259200.0
3374427678361989318_st,259200.0
3375495205907218182_sc,152149.9480113998
3375495205907218182_st,152149.9480113998
3377569381150850373_sc,152559.8638463817
3377569381150850373_st,152559.8638463817
3381530246149586964_sc,259200.0
3381530246149586964_st,259200.0
3385344780743307663_sc,259200.0
3385344780743307663_st,259200.0
3388038315721593911_sc,153796.32243311434
3388038315721593911_st,153796.32243311434
3390248800511599324_sc,152692.33400011578
3390248800511599324_st,152692.33400011578
3390590433569404789_sc,259200.0
3390590433569404789_st,259200.0
3390973627983413504_sc,149437.04473391204
3390973627983413504_st,149437.04473391204
339323392712846874_sc,149831.53503700698
339323392712846874_st,149831.53503700698
3393420835312002324_sc,148701.23712230907
3393420835312002324_st,148701.23712230907
3393538200683913934_sc,259200.0
3393538200683913934_st,259200.0
3393718942830649578_sc,154548.48293210933
3393718942830649578_st,154548.48293210933
3397310189888718917_sc,154957.4728166113
3397310189888718917_st,154957.4728166113
3398210892868679752_sc,154928.74534078894
3398210892868679752_st,154928.74534078894
3399521285753890954_sc,155325.9503904008
3399521285753890954_st,155325.9503904008
3407630960676694769_sc,152856.02531167425
3407630960676694769_st,152856.02531167425
3409053021435703884_sc,160270.68145161387
3409053021435703884_st,160270.68145161387
3412530511093741752_sc,153538.18413738717
3412530511093741752_st,153538.18413738717
3414477815677495088_sc,154947.66273763208
3414477815677495088_st,154947.66273763208
3416018653603729389_sc,152198.94127979167
3416018653603729389_st,152198.94127979167
3417508558331183349_sc,152939.99996049528
3417508558331183349_st,152939.99996049528
3419511092464023141_sc,259200.0
3419511092464023141_st,259200.0
3422490949158365985_sc,153565.89953123635
3422490949158365985_st,153565.89953123635
3422777417513500532_sc,259200.0
3422777417513500532_st,259200.0
3427173369750632034_sc,259200.0
3427173369750632034_st,259200.0
3429205098229594876_sc,155731.54339645256
3429205098229594876_st,155731.54339645256
3429343858659508266_sc,259200.0
3429343858659508266_st,259200.0
3431931893361964940_sc,154600.47468276822
3431931893361964940_st,154600.47468276822
3433357310720280369_sc,152871.68722139846
3433357310720280369_st,152871.68722139846
3434976299890985187_sc,153657.33280108747
3434976299890985187_st,153657.33280108747
3436702477636232009_sc,153730.9348325766
3436702477636232009_st,153730.9348325766
3437121274935249007_sc,151113.50667335192
3437121274935249007_st,151113.50667335192
3437247814797967021_sc,157117.98768793172
3437247814797967021_st,157117.98768793172
3437622377320224993_sc,259200.0
3437622377320224993_st,259200.0
3438258075293987541_sc,154548.48293210933
3438258075293987541_st,154548.48293210933
343895774265559002_sc,147188.9332786657
343895774265559002_st,147188.9332786657
344252206276270478_sc,151731.26138028683
344252206276270478_st,151731.26138028683
3448831154605042820_sc,150766.74278912818
3448831154605042820_st,150766.74278912818
3449647165972976414_sc,146955.04960895263
3449647165972976414_st,146955.04960895263
345416337957225298_sc,259200.0
345416337957225298_st,259200.0
345481582461167855_sc,155474.81747829527
345481582461167855_st,155474.81747829527
3459290729524206642_sc,150507.6041115346
3459290729524206642_st,150507.6041115346
3461674830297893922_sc,153976.7049378439
3461674830297893922_st,153976.7049378439
3465063985717195996_sc,153288.85717474014
3465063985717195996_st,153288.85717474014
3468412586548070649_sc,259200.0
3468412586548070649_st,259200.0
3469467183435530148_sc,259200.0
3469467183435530148_st,259200.0
3469753199215489030_sc,259200.0
3469753199215489030_st,259200.0
3470270409008589831_sc,154541.03038398418
3470270409008589831_st,154541.03038398418
347083911900948648_sc,259200.0
347083911900948648_st,259200.0
3473035995015423005_sc,153206.46726844378
3473035995015423005_st,153206.46726844378
3473657669745511497_sc,259200.0
3473657669745511497_st,259200.0
3477256199407322491_sc,154066.60477384506
3477256199407322491_st,154066.60477384506
348320512068316325_sc,151184.1028986633
348320512068316325_st,151184.1028986633
3486963438557189439_sc,259200.0
3486963438557189439_st,259200.0
3491544960295802806_sc,259200.0
3491544960295802806_st,259200.0
3492458347157973015_sc,151074.9243889905
3492458347157973015_st,151074.9243889905
3494539325905640920_sc,151597.3949249426
3494539325905640920_st,151597.3949249426
3494761241363752503_sc,259200.0
3494761241363752503_st,259200.0
3496699118711797001_sc,151167.76692961543
3496699118711797001_st,151167.76692961543
3498509475405271475_sc,150219.40607294452
3498509475405271475_st,150219.40607294452
3500022907142289998_sc,153158.12644374144
3500022907142289998_st,153158.12644374144
3501128262826528187_sc,259200.0
3501128262826528187_st,259200.0
3502302859541931419_sc,151934.4675704568
3502302859541931419_st,151934.4675704568
3503567023860800116_sc,152842.98773868053
3503567023860800116_st,152842.98773868053
3503684198804180836_sc,259200.0
3503684198804180836_st,259200.0
3505583370737782420_sc,154346.25761053636
3505583370737782420_st,154346.25761053636
3505690598556927942_sc,259200.0
3505690598556927942_st,259200.0
3508357477693163747_sc,259200.0
3508357477693163747_st,259200.0
3510593665834030780_sc,154126.84224922088
3510593665834030780_st,154126.84224922088
3512547302573957309_sc,153575.73259458216
3512547302573957309_st,153575.73259458216
3512928991701199945_sc,151505.41381920746
3512928991701199945_st,151505.41381920746
3517298734190417329_sc,259200.0
3517298734190417329_st,259200.0
3522086939720596011_sc,151934.4675704568
3522086939720596011_st,151934.4675704568
3527488242598467551_sc,151071.5710241306
3527488242598467551_st,151071.5710241306
3528628088722177433_sc,259200.0
3528628088722177433_st,259200.0
3529079915307728380_sc,259200.0
3529079915307728380_st,259200.0
3532560315008657009_sc,157117.98768793172
3532560315008657009_st,157117.98768793172
3542126796757146446_sc,153828.6963220304
3542126796757146446_st,153828.6963220304
3549665357182727135_sc,153293.4020433011
3549665357182727135_st,153293.4020433011
3549746479765752969_sc,259200.0
3549746479765752969_st,259200.0
3551536245353409722_sc,259200.0
3551536245353409722_st,259200.0
3556921612993667855_sc,259200.0
3556921612993667855_st,259200.0
3559611693088380181_sc,152628.72847539742
3559611693088380181_st,152628.72847539742
3560570395631459891_sc,259200.0
3560570395631459891_st,259200.0
3562227496767183486_sc,259200.0
3562227496767183486_st,259200.0
3563626351164358342_sc,259200.0
3563626351164358342_st,259200.0
3573404195491870117_sc,152773.0007745129
3573404195491870117_st,152773.0007745129
3575557717566290599_sc,157117.98768793172
3575557717566290599_st,157117.98768793172
3577141341538735077_sc,153060.2282610231
3577141341538735077_st,153060.2282610231
3580456187324370800_sc,151233.33879652357
3580456187324370800_st,151233.33879652357
3583345993915706501_sc,151843.740076473
3583345993915706501_st,151843.740076473
358670927377144863_sc,154626.5435744004
358670927377144863_st,154626.5435744004
3589730998512510746_sc,153882.20998168795
3589730998512510746_st,153882.20998168795
3593121095079324257_sc,151302.45090206334
3593121095079324257_st,151302.45090206334
3600659208061880854_sc,259200.0
3600659208061880854_st,259200.0
3601607972552262634_sc,148060.05068168996
3601607972552262634_st,148060.05068168996
3603420359978722352_sc,153349.40607510787
3603420359978722352_st,153349.40607510787
3604648433941930221_sc,153529.29792491742
3604648433941930221_st,153529.29792491742
3610690330774160880_sc,153203.84716807233
3610690330774160880_st,153203.84716807233
3612112376926425955_sc,153440.20588886397
3612112376926425955_st,153440.20588886397
361422772098233239_sc,152424.75998151323
361422772098233239_st,152424.75998151323
3615308691259056747_sc,259200.0
3615308691259056747_st,259200.0
3620117969487526072_sc,154639.14151855558
3620117969487526072_st,154639.14151855558
3622545542912700494_sc,259200.0
3622545542912700494_st,259200.0
3625892089360670156_sc,152658.8121453879
3625892089360670156_st,152658.8121453879
3626226089596966893_sc,162139.2414961146
3626226089596966893_st,162139.2414961146
3630444761257537728_sc,154199.66924354274
3630444761257537728_st,154199.66924354274
3630938621218067691_sc,155952.99436657122
3630938621218067691_st,155952.99436657122
3632841814564295400_sc,152666.7065544686
3632841814564295400_st,152666.7065544686
3632890312347466972_sc,153644.31092998642
3632890312347466972_st,153644.31092998642
3633271642341240324_sc,156331.67983660122
3633271642341240324_st,156331.67983660122
3633768491379114484_sc,153328.85441419765
3633768491379114484_st,153328.85441419765
3634662467897983105_sc,153274.39878230076
3634662467897983105_st,153274.39878230076
3639257400881463645_sc,259200.0
3639257400881463645_st,259200.0
3639501915236427283_sc,153690.29548395923
3639501915236427283_st,153690.29548395923
3639798228639837909_sc,153647.29025853373
3639798228639837909_st,153647.29025853373
364310757223536119_sc,156996.7473980342
364310757223536119_st,156996.7473980342
3643731329016505380_sc,154508.59332640292
3643731329016505380_st,154508.59332640292
3644331323830049912_sc,259200.0
3644331323830049912_st,259200.0
3644437590938244384_sc,157117.98768793172
3644437590938244384_st,157117.98768793172
3646691613681283232_sc,156830.77476597473
3646691613681283232_st,156830.77476597473
3648962142909838181_sc,154998.57455328706
3648962142909838181_st,154998.57455328706
365034168867130656_sc,259200.0
365034168867130656_st,259200.0
3651423901960139476_sc,151722.21872458977
3651423901960139476_st,151722.21872458977
3654198958179954199_sc,153197.23562949867
3654198958179954199_st,153197.23562949867
3657232799058171328_sc,153149.8648758302
3657232799058171328_st,153149.8648758302
3657366012237434537_sc,154745.26423764863
3657366012237434537_st,154745.26423764863
3657662592952398228_sc,259200.0
3657662592952398228_st,259200.0
3659403972383660077_sc,259200.0
3659403972383660077_st,259200.0
3659552508108552639_sc,153564.93117222955
3659552508108552639_st,153564.93117222955
3659801638750598943_sc,259200.0
3659801638750598943_st,259200.0
3660319760183795918_sc,154259.40613861155
3660319760183795918_st,154259.40613861155
3663862593000365796_sc,154663.61488615803
3663862593000365796_st,154663.61488615803
3664056683709245009_sc,149295.91441193112
3664056683709245009_st,149295.91441193112
3664247204552696621_sc,152561.78217720802
3664247204552696621_st,152561.78217720802
3664411521979985817_sc,259200.0
3664411521979985817_st,259200.0
3673938401695472093_sc,158102.93824060512
3673938401695472093_st,158102.93824060512
3678305408288485011_sc,155374.4212392999
3678305408288485011_st,155374.4212392999
3679611985674789519_sc,152644.25204385014
3679611985674789519_st,152644.25204385014
3680521871577207945_sc,259200.0
3680521871577207945_st,259200.0
3680693100669521693_sc,155474.81747829527
3680693100669521693_st,155474.81747829527
3684539144954503770_sc,259200.0
3684539144954503770_st,259200.0
3684631667611995036_sc,153052.76424609133
3684631667611995036_st,153052.76424609133
36882518792270675_sc,259200.0
36882518792270675_st,259200.0
3690315639726519689_sc,259200.0
3690315639726519689_st,259200.0
3690404650694467338_sc,154923.8573961637
3690404650694467338_st,154923.8573961637
3693868345354636844_sc,154964.09745041
3693868345354636844_st,154964.09745041
3694108996649010474_sc,155688.92603510222
3694108996649010474_st,155688.92603510222
3696285288090185922_sc,259200.0
3696285288090185922_st,259200.0
3701579622741407289_sc,154658.5399092839
3701579622741407289_st,154658.5399092839
3701911251000137857_sc,159915.66625305143
3701911251000137857_st,159915.66625305143
3703425020698763058_sc,259200.0
3703425020698763058_st,259200.0
3709177747369744486_sc,152972.85835050794
3709177747369744486_st,152972.85835050794
3712134470227302674_sc,259200.0
3712134470227302674_st,259200.0
3718724447232567027_sc,152575.80137620697
3718724447232567027_st,152575.80137620697
3721078147097631431_sc,153881.59543309882
3721078147097631431_st,153881.59543309882
3727363101763892723_sc,153249.25713449204
3727363101763892723_st,153249.25713449204
3729151946754584202_sc,152765.09253648302
3729151946754584202_st,152765.09253648302
3729857814892336524_sc,156893.3894892519
3729857814892336524_st,156893.3894892519
3730847093609841977_sc,154626.5435744004
3730847093609841977_st,154626.5435744004
3731425980795988245_sc,236308.99339487994
3731425980795988245_st,236308.99339487994
3732664620593139989_sc,152474.95133311106
3732664620593139989_st,152474.95133311106
3733840555812319417_sc,259200.0
3733840555812319417_st,259200.0
3735064721816751996_sc,153375.75839269347
3735064721816751996_st,153375.75839269347
3736394393974278075_sc,259200.0
3736394393974278075_st,259200.0
3736626776811907735_sc,259200.0
3736626776811907735_st,259200.0
3740144063866648840_sc,259200.0
3740144063866648840_st,259200.0
3740799441744045131_sc,151475.11497192192
3740799441744045131_st,151475.11497192192
3741370829548270233_sc,152010.0336763178
3741370829548270233_st,152010.0336763178
3743241587637096693_sc,143636.85896746625
3743241587637096693_st,143636.85896746625
3743519746203039550_sc,259200.0
3743519746203039550_st,259200.0
3744186103716793506_sc,144017.81007944077
3744186103716793506_st,144017.81007944077
3744954556683995209_sc,153238.77297402828
3744954556683995209_st,153238.77297402828
3745570378777826616_sc,154456.7399137867
3745570378777826616_st,154456.7399137867
374577171863157699_sc,152125.83624785082
374577171863157699_st,152125.83624785082
3747893793130762485_sc,152953.2437433244
3747893793130762485_st,152953.2437433244
3748029512680363572_sc,259200.0
3748029512680363572_st,259200.0
374822007940047605_sc,152315.23157884876
374822007940047605_st,152315.23157884876
3748490558431828325_sc,150846.55116335582
3748490558431828325_st,150846.55116335582
375042787055374336_sc,153493.62482545618
375042787055374336_st,153493.62482545618
3751551099144376145_sc,259200.0
3751551099144376145_st,259200.0
3753013128536437484_sc,153138.03342296372
3753013128536437484_st,153138.03342296372
3763131325343325685_sc,151934.4675704568
3763131325343325685_st,151934.4675704568
376343760433031967_sc,154226.64610176813
376343760433031967_st,154226.64610176813
3764276097211301993_sc,259200.0
3764276097211301993_st,259200.0
3765113362261676131_sc,259200.0
3765113362261676131_st,259200.0
3765549387063852112_sc,259200.0
3765549387063852112_st,259200.0
3765752949487456157_sc,153781.62881379743
3765752949487456157_st,153781.62881379743
3767653146337341863_sc,153375.00161769247
3767653146337341863_st,153375.00161769247
3768530196916821861_sc,259200.0
3768530196916821861_st,259200.0
3768872600977264335_sc,151011.70426031415
3768872600977264335_st,151011.70426031415
377014811609599189_sc,151297.6916097399
377014811609599189_st,151297.6916097399
3771983116796703908_sc,153448.47943560526
3771983116796703908_st,153448.47943560526
3773278259428239520_sc,152721.96900980806
3773278259428239520_st,152721.96900980806
3773881548707352606_sc,153778.06411519132
3773881548707352606_st,153778.06411519132
3774844165583536978_sc,151740.13764055335
3774844165583536978_st,151740.13764055335
3775647965564694115_sc,151302.69080148917
3775647965564694115_st,151302.69080148917
378783694668292746_sc,259200.0
378783694668292746_st,259200.0
3788026673493274468_sc,259200.0
3788026673493274468_st,259200.0
3789507702654791064_sc,153568.80135417366
3789507702654791064_st,153568.80135417366
3790838703604275005_sc,155310.11907579293
3790838703604275005_st,155310.11907579293
3791106865157160759_sc,154232.39463224268
3791106865157160759_st,154232.39463224268
3791872180998673389_sc,153245.65397281072
3791872180998673389_st,153245.65397281072
3791963217855651915_sc,153782.77101816336
3791963217855651915_st,153782.77101816336
3796885142646441888_sc,259200.0
3796885142646441888_st,259200.0
3797945642983221095_sc,154993.6945237603
3797945642983221095_st,154993.6945237603
3801428506194874356_sc,155521.73822083892
3801428506194874356_st,155521.73822083892
3801659522531320969_sc,158897.25403161763
3801659522531320969_st,158897.25403161763
3802822732062705571_sc,259200.0
3802822732062705571_st,259200.0
3804678141110330562_sc,153563.06736585614
3804678141110330562_st,153563.06736585614
3805293956964625923_sc,132488.33410924315
3805293956964625923_st,132488.33410924315
3805512975348983658_sc,153763.2069222618
3805512975348983658_st,153763.2069222618
3805787228151947580_sc,150091.4326523376
3805787228151947580_st,150091.4326523376
3814988214516514739_sc,259200.0
3814988214516514739_st,259200.0
3816396206662655070_sc,151148.06832139974
3816396206662655070_st,151148.06832139974
3816889281451133331_sc,153128.9750881063
3816889281451133331_st,153128.9750881063
3820501057361627126_sc,151767.47865556186
3820501057361627126_st,151767.47865556186
3823237686016894384_sc,154232.39463224268
3823237686016894384_st,154232.39463224268
3823847084215464364_sc,155126.47179653213
3823847084215464364_st,155126.47179653213
3824580088648719071_sc,153600.71623557765
3824580088648719071_st,153600.71623557765
3827818276079227750_sc,154687.2708934808
3827818276079227750_st,154687.2708934808
3832239004038812961_sc,157117.98768793172
3832239004038812961_st,157117.98768793172
3837942234819614260_sc,153274.39878230076
3837942234819614260_st,153274.39878230076
3838202890624655278_sc,152289.35980715347
3838202890624655278_st,152289.35980715347
3844051719189846897_sc,259200.0
3844051719189846897_st,259200.0
3844529523151805763_sc,155061.24908166795
3844529523151805763_st,155061.24908166795
3846725583900757871_sc,259200.0
3846725583900757871_st,259200.0
3846917378988628836_sc,153443.2631229683
3846917378988628836_st,153443.2631229683
3851954586153581342_sc,152966.41452592652
3851954586153581342_st,152966.41452592652
3853023011780936986_sc,156094.8163477211
3853023011780936986_st,156094.8163477211
3856560688914949495_sc,154649.52085596084
3856560688914949495_st,154649.52085596084
3857111316973122764_sc,152125.70649135113
3857111316973122764_st,152125.70649135113
3859180493408360570_sc,153875.6918894352
3859180493408360570_st,153875.6918894352
3860369518796705464_sc,153120.09502483954
3860369518796705464_st,153120.09502483954
386179413317432759_sc,259200.0
386179413317432759_st,259200.0
3862283029367147100_sc,259200.0
3862283029367147100_st,259200.0
387110220101159461_sc,259200.0
387110220101159461_st,259200.0
3871353532289412829_sc,150830.4566760764
3871353532289412829_st,150830.4566760764
38720220343019295_sc,151881.25902066848
38720220343019295_st,151881.25902066848
3872404382995726344_sc,153336.79614174305
3872404382995726344_st,153336.79614174305
3873529576890175986_sc,151071.5710241306
3873529576890175986_st,151071.5710241306
3874231648189946563_sc,259200.0
3874231648189946563_st,259200.0
387438239914087389_sc,259200.0
387438239914087389_st,259200.0
3875505706562639755_sc,259200.0
3875505706562639755_st,259200.0
387795160680938134_sc,153118.3969435786
387795160680938134_st,153118.3969435786
3881132901057255033_sc,152492.3023060999
3881132901057255033_st,152492.3023060999
3881686620356933828_sc,259200.0
3881686620356933828_st,259200.0
38828589049756310_sc,155064.8221956257
38828589049756310_st,155064.8221956257
3892349162019290006_sc,155773.45524080782
3892349162019290006_st,155773.45524080782
3894888575269214524_sc,259200.0
3894888575269214524_st,259200.0
3898877107414542181_sc,259200.0
3898877107414542181_st,259200.0
3900920687762286239_sc,151703.2369393927
3900920687762286239_st,151703.2369393927
3901279852353173349_sc,259200.0
3901279852353173349_st,259200.0
3901503348212592846_sc,259200.0
3901503348212592846_st,259200.0
3902629525991550024_sc,152081.15499206533
3902629525991550024_st,152081.15499206533
3905324598634853458_sc,157117.98768793172
3905324598634853458_st,157117.98768793172
3907307726394120752_sc,153263.59277718456
3907307726394120752_st,153263.59277718456
3908719332343931847_sc,155682.2319592843
3908719332343931847_st,155682.2319592843
3912449835679974471_sc,150787.1883537355
3912449835679974471_st,150787.1883537355
3914108205942212829_sc,154137.86086793337
3914108205942212829_st,154137.86086793337
3921409779696038020_sc,151167.76692961543
3921409779696038020_st,151167.76692961543
3924925731199855423_sc,153274.39878230076
3924925731199855423_st,153274.39878230076
3925031172672067658_sc,153448.47943560526
3925031172672067658_st,153448.47943560526
3926912345193898238_sc,259200.0
3926912345193898238_st,259200.0
3927452379397855328_sc,152109.57583247457
3927452379397855328_st,152109.57583247457
3928900431133813846_sc,259200.0
3928900431133813846_st,259200.0
3929831403318721713_sc,150796.72480563587
3929831403318721713_st,150796.72480563587
3930170407965226882_sc,151655.02474277862
3930170407965226882_st,151655.02474277862
3930272730771368076_sc,149376.04364478335
3930272730771368076_st,149376.04364478335
3930985966891376353_sc,154408.08980808873
